date,date_label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2016-01-19,2016-01-19,0.009309178115662554,0.014164012306925931,0.018005236508633803,0.02041694300876404,0.02328449901426025,0.026152055019756454,0.026018087355653235,0.025884119691550116,0.02588411969155004,0.026951403718725415,0.028018687745900772,0.02801868774590079,0.028018687745900772,0.028018687745900772,0.028018687745900772,0.0280186877459007,0.028018687745900772,0.028018687745900772,0.028018687745900772,0.03151920613503376,0.03501972452416687,0.03501972452416687,0.035019724524166795,0.035019724524166795,0.03501972452416694,0.03501972452416694,0.03501972452416702,0.03501972452416672,0.03501972452416702,0.03501972452416657
2016-01-20,2016-01-20,0.008862524493579656,0.013670930104928598,0.01731571287065449,0.01992694093855431,0.022623938399757768,0.02532093586096119,0.025473504903366796,0.025626073945772432,0.025626073945772414,0.026676884218972997,0.027727694492173605,0.027727694492173587,0.027727694492173605,0.027727694492173605,0.027727694492173605,0.027727694492173494,0.027727694492173494,0.027727694492173605,0.027727694492173605,0.03103461262016747,0.034341530748161375,0.0343415307481613,0.03434153074816123,0.034341530748161375,0.034341530748161375,0.03434153074816123,0.03434153074816123,0.034341530748161375,0.03434153074816123,0.034341530748161375
2016-01-21,2016-01-21,0.008663691362926034,0.013621146662860285,0.017414874951156192,0.01992694093855431,0.02279590322080706,0.025664865503059797,0.025694201177638164,0.025723536852216528,0.02572353685221655,0.0267742452190766,0.027824953585936618,0.02782495358593669,0.02782495358593669,0.02782495358593669,0.02782495358593669,0.027824953585936507,0.027824953585936545,0.027824953585936545,0.02782495358593658,0.031277485801764385,0.03473001801759205,0.03473001801759187,0.034730018017591936,0.03473001801759201,0.03473001801759201,0.03473001801759201,0.03473001801759201,0.03473001801759201,0.03473001801759201,0.03473001801759246
2016-01-22,2016-01-22,0.00906019146001174,0.014213775929758745,0.018005236508633803,0.02041694300876404,0.023112618642860464,0.0258082942769569,0.026124088531156043,0.02643988278535525,0.026439882785355234,0.027277900701984638,0.028115918618614066,0.028115918618614084,0.028115918618614066,0.028115918618614066,0.028115918618614105,0.028115918618613955,0.028115918618614028,0.028115918618614028,0.028115918618614028,0.03161609666585398,0.035116274713093976,0.0351162747130939,0.035116274713093976,0.035116274713093976,0.035116274713093976,0.035116274713093976,0.035116274713093976,0.035116274713093976,0.0351162747130939,0.03511627471309442
2016-01-25,2016-01-25,0.009010398102404485,0.01406541531443578,0.01768470223880321,0.020072595699748813,0.02284298755452417,0.025613379409299503,0.025602564147670464,0.025591748886041505,0.02559174888604145,0.02665934363977242,0.027726938393503358,0.027726938393503375,0.027726938393503302,0.027726938393503337,0.027726938393503302,0.027726938393503264,0.027726938393503413,0.027726938393503337,0.027726938393503264,0.0313743996998988,0.035021861006294265,0.03502186100629431,0.03502186100629423,0.03502186100629445,0.03502186100629423,0.035021861006294376,0.03502186100629423,0.03502186100629445,0.03502186100629423,0.03502186100629423
2016-01-26,2016-01-26,0.008563620518769155,0.01362024540465398,0.01751314201639594,0.020024960561611196,0.022549728732651257,0.025074496903691318,0.02535028542473185,0.025626073945772432,0.025626073945772414,0.026676884218972997,0.027727694492173605,0.027727694492173587,0.027727694492173605,0.027727694492173605,0.027727694492173605,0.027727694492173494,0.027727694492173494,0.027727694492173605,0.027727694492173605,0.03132649820194076,0.03492530191170795,0.03492530191170795,0.03492530191170817,0.03492530191170795,0.03492530191170795,0.03492530191170795,0.03492530191170795,0.03492530191170795,0.03492530191170795,0.03492530191170751
2016-01-27,2016-01-27,0.008564020366115341,0.01362024540465398,0.017365852991998346,0.01953205835181261,0.022549728732651268,0.025567399113489903,0.025760111196886076,0.025952823280282294,0.025952823280282217,0.026888888433109433,0.027824953585936618,0.02782495358593669,0.02782495358593669,0.02782495358593669,0.02782495358593669,0.027824953585936507,0.027824953585936545,0.027824953585936545,0.02782495358593658,0.031423407296115494,0.035021861006294265,0.03502186100629431,0.03502186100629423,0.03502186100629445,0.03502186100629423,0.035021861006294376,0.03502186100629423,0.03502186100629445,0.03502186100629423,0.03502186100629423
2016-01-28,2016-01-28,0.008365286523672362,0.013323392049242211,0.01694683044036064,0.01908937613017055,0.02252617368941877,0.025962971248666967,0.025745786394251135,0.025528601539835438,0.025528601539835365,0.02667716522108269,0.027825728902330076,0.027825728902330038,0.027825728902330038,0.027825728902330038,0.027825728902330038,0.027825728902330038,0.027825728902330038,0.027825728902330038,0.027825728902330038,0.031375515407018974,0.03492530191170795,0.03492530191170795,0.03492530191170817,0.03492530191170795,0.03492530191170795,0.03492530191170795,0.03492530191170795,0.03492530191170795,0.03492530191170795,0.03492530191170751
2016-01-29,2016-01-29,0.0077703695308057085,0.012135390799141688,0.016184091614954172,0.018550943138129553,0.021743711752108257,0.024936480366086977,0.02516950204057596,0.025402523715065017,0.025402523715064962,0.026419977699127035,0.02743743168318909,0.02743743168318913,0.02743743168318909,0.02743743168318913,0.02743743168318913,0.027437431683189017,0.02743743168318913,0.02743743168318909,0.02743743168318909,0.031085891620476792,0.03473435155776439,0.0347343515577645,0.0347343515577645,0.0347343515577645,0.0347343515577645,0.0347343515577645,0.0347343515577645,0.0347343515577645,0.0347343515577645,0.0347343515577645
2016-02-01,2016-02-01,0.008067371077758798,0.01272950903643639,0.0166016896321322,0.019190113860777656,0.02230706860044707,0.025424023340116463,0.025330075323331046,0.02523612730654573,0.025236127306545657,0.02638502550059716,0.02753392369464867,0.027533923694648705,0.027533923694648726,0.027533923694648688,0.027533923694648615,0.027533923694648577,0.02753392369464876,0.02753392369464876,0.027533923694648688,0.031230710279314067,0.034927496863979446,0.034927496863979446,0.034927496863979446,0.034927496863979446,0.034927496863979446,0.034927496863979446,0.034927496863979446,0.034927496863979446,0.034927496863979446,0.034927496863979446
2016-02-02,2016-02-02,0.00782025623380413,0.011192795755846235,0.015369216618024942,0.017911399125421557,0.021007830694965077,0.024104262264508597,0.02429724106074525,0.02449021985698191,0.024490219856981854,0.0254276464513792,0.026365073045776455,0.02636507304577651,0.02636507304577651,0.02636507304577651,0.026365073045776472,0.02636507304577636,0.026365073045776472,0.026365073045776472,0.02636507304577651,0.03026101067723121,0.034156948308685986,0.034156948308685875,0.034156948308685875,0.03415694830868602,0.034156948308685875,0.034156948308685875,0.034156948308685875,0.0341569483086861,0.03415694830868602,0.03415694830868565
2016-02-03,2016-02-03,0.007572213719265623,0.010895530594350153,0.015394968813386992,0.01796181165773658,0.021156463275713126,0.024351114893689657,0.0245842665574712,0.024817418221252812,0.024817418221252736,0.025835464018533334,0.02685350981581397,0.026853509815813987,0.026853509815813952,0.026853509815814025,0.026853509815813914,0.02685350981581384,0.026853509815814025,0.026853509815813914,0.026853509815814025,0.030650164358049292,0.03444681890028467,0.03444681890028467,0.03444681890028467,0.034446818900284816,0.034446818900284816,0.03444681890028467,0.03444681890028467,0.03444681890028475,0.03444681890028475,0.03444681890028489
2016-02-04,2016-02-04,0.007423486371497133,0.010846348713557833,0.015272342290375131,0.017616687939185013,0.02105855499490382,0.02450042205062264,0.02461014469944552,0.02471986734826846,0.024719867348268365,0.02573801184801703,0.02675615634776568,0.02675615634776568,0.026756156347765698,0.026756156347765625,0.026756156347765736,0.026756156347765625,0.026756156347765698,0.026756156347765663,0.026756156347765698,0.030699244112689966,0.03464233187761423,0.034642331877614195,0.034642331877614195,0.03464233187761412,0.034642331877614264,0.034642331877614264,0.03464233187761434,0.034642331877614264,0.03464233187761412,0.03464233187761412
2016-02-05,2016-02-05,0.0078702668082719,0.010845801617234219,0.014949529035042885,0.017468033263873816,0.02063970555750375,0.02381137785113364,0.024331688757003304,0.024851999662872992,0.024851999662872975,0.025657620927082937,0.026463242191292924,0.026463242191292924,0.026463242191292924,0.026463242191292924,0.026463242191292924,0.026463242191292924,0.026463242191292924,0.026463242191292924,0.026463242191292813,0.030456187288088764,0.034449132384884784,0.034449132384884784,0.034449132384884784,0.034449132384884784,0.034449132384884784,0.034449132384884784,0.03444913238488486,0.034449132384884784,0.034449132384884784,0.034449132384884784
2016-02-08,2016-02-08,0.0070262325751670835,0.009855097101270381,0.014037537719743183,0.016434472908633632,0.019510901987457616,0.02258733106628158,0.023067922557341074,0.023548514048400592,0.023548514048400564,0.024567844472134722,0.02558717489586883,0.025587174895868852,0.02558717489586883,0.025587174895868814,0.025587174895868814,0.025587174895868703,0.025587174895868814,0.025587174895868887,0.025587174895868852,0.02924239160909623,0.0328976083223238,0.0328976083223238,0.0328976083223238,0.032897608322323656,0.0328976083223238,0.0328976083223238,0.0328976083223238,0.0328976083223238,0.0328976083223238,0.0328976083223238
2016-02-09,2016-02-09,0.0073241765745040485,0.010102854274544089,0.013764726901743777,0.015889826445963623,0.019189695220978208,0.02248956399599275,0.022970201655492194,0.023450839314991673,0.023450839314991628,0.02447026869042451,0.02548969806585738,0.02548969806585738,0.025489698065857436,0.025489698065857363,0.025489698065857436,0.025489698065857398,0.025489698065857325,0.025489698065857363,0.025489698065857398,0.029145271092183622,0.032800844118509774,0.03280084411850973,0.032800844118509774,0.03280084411850992,0.03280084411850984,0.0328008441185097,0.0328008441185097,0.032800844118509774,0.03280084411850984,0.03280084411851014
2016-02-10,2016-02-10,0.0075725747063778714,0.010102854274544087,0.013566117169214055,0.015889826445963623,0.019017221954194925,0.022144617462426214,0.022421189304707555,0.022697761146988977,0.022697761146988942,0.023947485850703956,0.025197210554418963,0.025197210554418942,0.02519721055441902,0.025197210554418925,0.025197210554418963,0.025197210554418887,0.025197210554418925,0.025197210554418998,0.025197210554418925,0.029000158716156,0.03280310687789312,0.03280310687789304,0.03280310687789304,0.03280310687789312,0.03280310687789304,0.03280310687789312,0.03280310687789312,0.03280310687789312,0.03280310687789304,0.03280310687789312
2016-02-11,2016-02-11,0.0067778943494328754,0.00975656187357243,0.013469480238300502,0.015496061171402647,0.018106963400375757,0.020717865629348825,0.021201573611517376,0.021685281593685934,0.02168528159368588,0.023149039863785133,0.024612798133884378,0.02461279813388434,0.024612798133884322,0.024612798133884284,0.024612798133884322,0.02461279813388421,0.024612798133884357,0.024612798133884322,0.024612798133884357,0.028954628304765345,0.033296458475646475,0.03329645847564644,0.033296458475646475,0.033296458475646475,0.03329645847564655,0.033296458475646405,0.033296458475646475,0.03329645847564655,0.033296458475646405,0.03329645847564633
2016-02-12,2016-02-12,0.007672225838568509,0.010747423124016286,0.01448127123377779,0.016530484514889667,0.019409600539916215,0.0222887165649428,0.02252489938397495,0.022761082203007155,0.0227610822030071,0.02402749967377948,0.025293917144551814,0.025293917144551814,0.025293917144551797,0.02529391714455176,0.02529391714455176,0.02529391714455176,0.02529391714455187,0.02529391714455176,0.02529391714455187,0.029876443419602886,0.03445896969465401,0.03445896969465401,0.03445896969465401,0.03445896969465408,0.03445896969465401,0.03445896969465401,0.03445896969465386,0.03445896969465386,0.03445896969465386,0.034458969694653785
2016-02-16,2016-02-16,0.007820671544457604,0.01104474720824051,0.014702591065057653,0.016974157323903363,0.01977810345256043,0.022582049581217456,0.022981925532387492,0.023381801483557573,0.023381801483557563,0.024532822791507477,0.025683844099457436,0.025683844099457436,0.025683844099457415,0.02568384409945738,0.025683844099457454,0.025683844099457342,0.025683844099457415,0.025683844099457342,0.025683844099457454,0.030264583892636775,0.03484532368581624,0.034845323685816276,0.034845323685816165,0.034845323685816165,0.03484532368581631,0.034845323685816165,0.03484532368581631,0.03484532368581624,0.034845323685816165,0.03484532368581572
2016-02-17,2016-02-17,0.007870365835453624,0.011242529679396478,0.015221612309684171,0.01741766949016421,0.020318786488799666,0.02321990348743508,0.023332492004867717,0.023445080522300377,0.02344508052230036,0.02490627233677696,0.026367464151253628,0.026367464151253628,0.026367464151253683,0.02636746415125361,0.026367464151253683,0.026367464151253572,0.02636746415125361,0.026367464151253645,0.02636746415125361,0.03070168245676595,0.03503590076227825,0.03503590076227825,0.03503590076227825,0.03503590076227825,0.03503590076227825,0.03503590076227825,0.03503590076227825,0.03503590076227825,0.03503590076227825,0.03503590076227825
2016-02-18,2016-02-18,0.007472963250154528,0.010499256288240453,0.014530440845365753,0.016926192028936995,0.01965634791300503,0.022386503797073104,0.022622664346601807,0.02285882489613057,0.02285882489613056,0.0242229998959997,0.02558717489586883,0.025587174895868852,0.02558717489586883,0.025587174895868814,0.025587174895868814,0.025587174895868703,0.025587174895868814,0.025587174895868887,0.025587174895868852,0.03011967012128449,0.03465216534670027,0.03465216534670024,0.03465216534670031,0.03465216534670024,0.03465216534670024,0.03465216534670031,0.03465216534670024,0.03465216534670024,0.03465216534670024,0.03465216534670024
2016-02-19,2016-02-19,0.007919541544033109,0.010945264517900382,0.014627554980981367,0.017221107489560766,0.0197781034525604,0.022335099415560056,0.022530914501434473,0.022726729587308942,0.022726729587308925,0.024107814607035035,0.025488899626761208,0.025488899626761208,0.02548889962676119,0.025488899626761263,0.025488899626761152,0.02548889962676104,0.02548889962676119,0.025488899626761225,0.025488899626761152,0.02992435502717933,0.03435981042759736,0.034359810427597316,0.03435981042759736,0.034359810427597504,0.03435981042759728,0.03435981042759728,0.03435981042759728,0.03435981042759728,0.034359810427597504,0.03435981042759728
2016-02-22,2016-02-22,0.008217476212741862,0.010994441561863598,0.014626866072409995,0.017319393319244425,0.01987613784095036,0.02243288236265628,0.022628679087893094,0.02282447581312998,0.022824475813129963,0.02420542621325111,0.02558637661337232,0.025586376613372264,0.025586376613372264,0.025586376613372264,0.025586376613372302,0.025586376613372264,0.025586376613372337,0.025586376613372302,0.025586376613372302,0.030021399680716692,0.034456422748061044,0.034456422748061044,0.0344564227480609,0.034456422748061044,0.034456422748061044,0.034456422748061044,0.034456422748061044,0.034456422748061044,0.034456422748061044,0.034456422748061044
2016-02-23,2016-02-23,0.007969235868537145,0.01069714694192302,0.014429752560497063,0.01712281199921455,0.019507671135830688,0.02189253027244678,0.022211869370812976,0.02253120846917921,0.022531208469179165,0.02401045326751827,0.02548969806585738,0.02548969806585738,0.025489698065857436,0.025489698065857363,0.025489698065857436,0.025489698065857398,0.025489698065857325,0.025489698065857363,0.025489698065857398,0.02987644341960296,0.03426318877334833,0.03426318877334852,0.03426318877334844,0.03426318877334844,0.034263188773348364,0.034263188773348364,0.034263188773348295,0.034263188773348295,0.034263188773348295,0.03426318877334866
2016-02-24,2016-02-24,0.007919753787082193,0.01069714694192302,0.014282016455801,0.01662883847458825,0.019680059452967583,0.022731280431346867,0.022680127118980764,0.022628973806614744,0.022628973806614716,0.024010193472193332,0.02539141313777199,0.02539141313777199,0.02539141313777195,0.025391413137772007,0.025391413137771934,0.025391413137771934,0.025391413137771934,0.025391413137771934,0.025391413137771972,0.02997349266173305,0.03455557218569427,0.03455557218569427,0.03455557218569427,0.034555572185694126,0.034555572185694126,0.03455557218569427,0.034555572185694196,0.034555572185694196,0.03455557218569442,0.03455557218569405
2016-02-25,2016-02-25,0.007671666728047021,0.009903928471243814,0.013590399828187985,0.016136971915988438,0.019189695220978208,0.02224241852596795,0.02235510765862292,0.022467796791277944,0.022467796791277916,0.023930413302338707,0.02539302981339951,0.02539302981339947,0.025393029813399526,0.025393029813399415,0.025393029813399526,0.025393029813399304,0.025393029813399526,0.025393029813399526,0.025393029813399415,0.029731473634839804,0.034069917456280074,0.03406991745628015,0.034069917456280185,0.034069917456280185,0.03406991745628004,0.03406991745628011,0.034069917456280185,0.03406991745627996,0.034069917456280185,0.03406991745628041
2016-02-26,2016-02-26,0.008614710744884832,0.01089449605524142,0.014255808326041916,0.016676892162407256,0.01997416262002149,0.0232714330776357,0.02276928683366622,0.022267140589696793,0.022267140589696716,0.024171605274500716,0.026076069959304764,0.026076069959304744,0.026076069959304764,0.02607606995930471,0.02607606995930471,0.02607606995930471,0.026076069959304744,0.026076069959304782,0.02607606995930467,0.03021669570243707,0.0343573214455695,0.034357321445569654,0.034357321445569466,0.034357321445569466,0.034357321445569466,0.03435732144556954,0.03435732144556961,0.03435732144556939,0.03435732144556932,0.03435732144556969
2016-02-29,2016-02-29,0.008416149765513239,0.010497837194978505,0.014182120849199568,0.016727182762082335,0.019605732115311962,0.02248428146854159,0.022392819424102456,0.022301357379663368,0.022301357379663322,0.024189141622594182,0.02607692586552507,0.02607692586552503,0.02607692586552505,0.026076925865525014,0.026076925865525086,0.026076925865525014,0.02607692586552505,0.026076925865525014,0.026076925865525125,0.03002263512577587,0.03396834438602658,0.03396834438602658,0.03396834438602658,0.03396834438602658,0.03396834438602658,0.03396834438602658,0.03396834438602658,0.03396834438602658,0.03396834438602658,0.03396834438602614
2016-03-01,2016-03-01,0.009358799796121748,0.011239945024505536,0.015118811516747611,0.017908905529719216,0.02080859672860661,0.02370828792749402,0.023329884082474633,0.022951480237455284,0.022951480237455246,0.024952419455880757,0.026953358674306316,0.02695335867430626,0.026953358674306333,0.026953358674306333,0.02695335867430626,0.026953358674306222,0.026953358674306333,0.026953358674306333,0.0269533586743063,0.03089561132189043,0.03483786396947456,0.034837863969474636,0.03483786396947456,0.034837863969474414,0.03483786396947449,0.034837863969474636,0.03483786396947449,0.03483786396947456,0.03483786396947449,0.03483786396947419
2016-03-02,2016-03-02,0.009408647422851104,0.011586668903131842,0.015637437302337073,0.018352038869428707,0.021176621511086416,0.024001204152744104,0.023295636077496608,0.02259006800224911,0.022590068002249053,0.024624838700424697,0.026659609398600403,0.026659609398600386,0.026659609398600348,0.02665960939860046,0.026659609398600348,0.026659609398600275,0.02665960939860046,0.026659609398600348,0.02665960939860046,0.03070044870263857,0.03474128800667675,0.034741288006676786,0.034741288006676786,0.03474128800667686,0.034741288006676786,0.03474128800667686,0.03474128800667664,0.03474128800667686,0.03474128800667664,0.03474128800667664
2016-03-03,2016-03-03,0.009408835294080329,0.011537491026706717,0.015439822965819746,0.018253854604775743,0.020906529994990864,0.02355920538520594,0.023140541663226478,0.022721877941247026,0.022721877941247026,0.024348644653713444,0.025975411366179924,0.02597541136617998,0.02597541136617998,0.02597541136617998,0.025975411366179906,0.025975411366179868,0.02597541136617998,0.025975411366179906,0.025975411366179906,0.030165151117535465,0.034354890868890986,0.03435489086889106,0.0343548908688911,0.03435489086889095,0.0343548908688911,0.03435489086889095,0.0343548908688911,0.034354890868890875,0.03435489086889095,0.03435489086889065
2016-03-04,2016-03-04,0.009755838302127262,0.012180610704596176,0.01613027219217539,0.018744679559063365,0.021568152635562485,0.024391625712061615,0.02368633861052513,0.022981051508988697,0.02298105150898866,0.02481952417373652,0.02665799683848441,0.026657996838484393,0.026657996838484355,0.026657996838484427,0.026657996838484355,0.026657996838484282,0.026657996838484466,0.026657996838484355,0.026657996838484466,0.03065016435804937,0.03464233187761423,0.034642331877614195,0.034642331877614195,0.03464233187761412,0.034642331877614264,0.034642331877614264,0.03464233187761434,0.034642331877614264,0.03464233187761412,0.03464233187761412
2016-03-07,2016-03-07,0.00995365482857834,0.012774317421232879,0.016622883384057582,0.0191371661491009,0.021787498091271583,0.024437830033442243,0.023856009444107103,0.02327418885477206,0.023274188854772043,0.024916638970620016,0.02655908908646798,0.026559089086467997,0.02655908908646798,0.026559089086468018,0.02655908908646798,0.02655908908646794,0.02655908908646798,0.02655908908646798,0.026559089086468018,0.030649003358177017,0.034738917629885936,0.03473891762988601,0.03473891762988601,0.03473891762988601,0.034738917629885936,0.03473891762988587,0.03473891762988587,0.03473891762988609,0.03473891762988616,0.03473891762988579
2016-03-08,2016-03-08,0.009755739442186037,0.012130945941704581,0.01563698094662589,0.01775809706796437,0.020707482771167716,0.02365686847437104,0.02307458335513938,0.022492298235907777,0.02249229823590776,0.02413603137225467,0.025779764508601588,0.025779764508601605,0.02577976450860157,0.025779764508601644,0.025779764508601533,0.025779764508601533,0.025779764508601605,0.02577976450860157,0.025779764508601605,0.029872867406556057,0.03396597030451065,0.033965970304510616,0.03396597030451054,0.033965970304510686,0.03396597030451076,0.03396597030451054,0.03396597030451054,0.03396597030451076,0.03396597030451054,0.03396597030451076
2016-03-09,2016-03-09,0.010003738767918009,0.01257624800820787,0.016277979922884284,0.018545962293272867,0.021345501602310864,0.024145040911348836,0.023890196405873542,0.023635351900398283,0.023635351900398227,0.024852987659735273,0.026070623419072347,0.026070623419072347,0.026070623419072403,0.02607062341907233,0.026070623419072403,0.026070623419072292,0.02607062341907233,0.026070623419072365,0.02607062341907233,0.030259877901978538,0.034449132384884784,0.034449132384884784,0.034449132384884784,0.034449132384884784,0.034449132384884784,0.034449132384884784,0.03444913238488486,0.034449132384884784,0.034449132384884784,0.034449132384884784
2016-03-10,2016-03-10,0.010201402476873305,0.01312011870310844,0.01701696442840097,0.019431430036506422,0.022080981749160497,0.024730533461814558,0.023985383994242195,0.023240234526669845,0.023240234526669828,0.024703789148044494,0.02616734376941926,0.026167343769419205,0.026167343769419243,0.026167343769419243,0.026167343769419277,0.026167343769419166,0.026167343769419316,0.026167343769419205,0.026167343769419243,0.030404837823516717,0.03464233187761423,0.034642331877614195,0.034642331877614195,0.03464233187761412,0.034642331877614264,0.034642331877614264,0.03464233187761434,0.034642331877614264,0.03464233187761412,0.03464233187761412
2016-03-11,2016-03-11,0.01059754437207237,0.013812046852296936,0.017484276672910762,0.019675359961079025,0.022398015723020158,0.025120671484961277,0.024539256751827877,0.023957842018694497,0.023957842018694442,0.025306073578742462,0.02665430513879047,0.026654305138790413,0.026654305138790524,0.026654305138790524,0.026654305138790413,0.026654305138790413,0.026654305138790486,0.026654305138790524,0.026654305138790413,0.03088973626291978,0.03512516738704915,0.03512516738704918,0.03512516738704904,0.03512516738704911,0.03512516738704918,0.03512516738704904,0.03512516738704918,0.03512516738704911,0.03512516738704904,0.035125167387049405
